,age,job,marital,education,smoker,monthlyincome,houseowner,loan,contact,mod_,monthlyhouseholdincome,target_buy
3625,51,blue-collar,married,secondary,no,6840.0,yes,no,cellphone,312.0,7608.0,no
3626,34,technician,married,secondary,no,5114.0,yes,yes,cellphone,153.0,5758.0,no
3627,56,services,married,secondary,no,4771.0,no,yes,cellphone,55.0,5369.0,no
3628,29,services,married,secondary,no,5182.0,yes,no,telephone,38.0,5223.0,no
3629,31,blue-collar,married,secondary,no,5401.0,no,no,cellphone,96.0,5786.0,no
3630,44,technician,divorced,unknown,no,5759.0,yes,no,unknown,397.0,6482.0,no
3631,55,retired,married,secondary,no,9194.0,no,yes,telephone,208.0,9765.0,no
3632,35,student,single,unknown,no,5000.0,no,no,telephone,122.0,5585.0,no
3633,36,technician,married,Graduate,no,5629.0,yes,yes,cellphone,109.0,5687.0,no
3634,54,retired,married,secondary,no,5153.0,yes,yes,unknown,74.0,5564.0,no
3635,32,management,married,Graduate,no,5553.0,yes,no,cellphone,72.0,6136.0,no
3636,36,management,divorced,Graduate,no,6057.0,no,no,cellphone,383.0,6811.0,no
3637,60,retired,married,secondary,no,5078.0,yes,no,unknown,113.0,5273.0,no
3638,32,technician,single,secondary,no,4972.0,no,yes,unknown,400.0,5277.0,no
3639,57,management,married,Graduate,no,5929.0,no,no,cellphone,387.0,6323.0,no
3640,34,blue-collar,married,primary,no,5428.0,yes,no,cellphone,59.0,6187.0,no
3641,27,student,single,secondary,no,5268.0,yes,no,cellphone,528.0,6070.0,no
3642,52,management,single,Graduate,no,5083.0,no,no,cellphone,1223.0,5570.0,yes
3643,45,admin.,divorced,unknown,no,5998.0,yes,no,telephone,38.0,6493.0,no
3644,58,admin.,single,secondary,no,7223.0,no,no,cellphone,1139.0,7354.0,no
3645,39,blue-collar,single,primary,no,5006.0,yes,no,cellphone,286.0,5201.0,no
3646,48,blue-collar,single,secondary,no,5312.0,yes,yes,cellphone,369.0,6053.0,no
3647,36,management,single,secondary,no,5000.0,no,no,cellphone,333.0,5881.0,no
3648,31,technician,single,secondary,no,5691.0,yes,no,cellphone,198.0,6615.0,no
3649,41,management,married,Graduate,no,5771.0,yes,no,cellphone,106.0,5980.0,no
3650,30,self-employed,single,secondary,no,5192.0,no,no,cellphone,423.0,5991.0,no
3651,57,retired,married,Graduate,no,5000.0,no,no,cellphone,116.0,5896.0,no
3652,29,admin.,single,secondary,no,6070.0,yes,no,unknown,30.0,6076.0,yes
3653,29,services,divorced,secondary,no,5084.0,yes,no,cellphone,1101.0,5695.0,yes
3654,30,management,single,Graduate,no,5002.0,no,no,cellphone,102.0,5400.0,no
3655,44,management,married,Graduate,no,6242.0,yes,no,cellphone,384.0,6434.0,no
3656,33,student,single,unknown,no,10969.0,no,no,cellphone,156.0,11329.0,no
3657,56,admin.,divorced,secondary,no,8337.0,yes,no,telephone,99.0,8783.0,no
3658,26,services,single,secondary,no,6347.0,no,no,telephone,280.0,7033.0,yes
3659,52,technician,married,secondary,no,5064.0,no,no,telephone,20.0,5996.0,no
3660,32,management,single,secondary,no,5249.0,yes,no,unknown,258.0,6050.0,no
3661,36,technician,single,secondary,no,5000.0,no,no,cellphone,85.0,5654.0,no
3662,26,blue-collar,married,secondary,no,5128.0,no,no,unknown,355.0,5635.0,no
3663,37,blue-collar,married,secondary,no,5196.0,yes,no,unknown,66.0,5506.0,no
3664,34,technician,married,secondary,no,5351.0,yes,no,cellphone,467.0,5989.0,no
3665,26,services,single,secondary,no,10533.0,yes,no,cellphone,582.0,10903.0,no
3666,32,services,married,secondary,no,5038.0,yes,no,cellphone,744.0,5306.0,yes
3667,30,management,single,Graduate,yes,5035.0,no,no,cellphone,185.0,5924.0,no
3668,27,technician,single,secondary,no,5235.0,yes,no,cellphone,13.0,6033.0,no
3669,42,admin.,single,secondary,no,5030.0,yes,no,cellphone,98.0,5807.0,no
3670,33,blue-collar,single,primary,no,5092.0,yes,no,unknown,127.0,5418.0,no
3671,37,blue-collar,married,secondary,no,5067.0,no,no,unknown,45.0,5272.0,no
3672,45,blue-collar,married,secondary,no,9022.0,yes,no,cellphone,244.0,9994.0,no
3673,36,entrepreneur,married,Graduate,no,8057.0,no,no,unknown,2769.0,8287.0,yes
3674,39,management,single,Graduate,no,5000.0,yes,no,cellphone,561.0,5533.0,no
3675,33,management,single,Graduate,no,5349.0,no,no,cellphone,182.0,6031.0,no
3676,47,services,married,secondary,no,7322.0,no,no,cellphone,618.0,8102.0,no
3677,49,entrepreneur,married,secondary,no,5167.0,yes,yes,unknown,198.0,5915.0,no
3678,46,management,divorced,secondary,no,5558.0,no,no,cellphone,126.0,5842.0,no
3679,31,services,married,secondary,no,4770.0,yes,yes,cellphone,715.0,5035.0,no
3680,43,unemployed,divorced,secondary,no,9094.0,yes,no,cellphone,63.0,9115.0,no
3681,30,blue-collar,single,secondary,yes,5239.0,yes,no,unknown,412.0,6206.0,yes
3682,43,management,divorced,Graduate,no,5497.0,no,no,cellphone,66.0,6372.0,no
3683,42,blue-collar,married,secondary,no,5179.0,yes,no,cellphone,96.0,6149.0,no
3684,30,admin.,single,Graduate,no,5305.0,no,no,cellphone,633.0,5913.0,yes
3685,33,management,single,Graduate,no,4933.0,yes,no,unknown,364.0,5868.0,no
3686,41,admin.,married,secondary,no,9539.0,no,no,unknown,298.0,10202.0,no
3687,29,blue-collar,single,secondary,no,5770.0,yes,no,cellphone,341.0,5845.0,no
3688,38,unemployed,married,secondary,no,4327.0,yes,no,unknown,364.0,4855.0,no
3689,29,technician,married,Graduate,no,5858.0,yes,no,cellphone,234.0,6101.0,no
3690,80,housemaid,married,primary,no,5000.0,no,no,cellphone,639.0,5648.0,yes
3691,38,management,single,Graduate,no,10244.0,no,no,cellphone,310.0,11003.0,no
3692,36,blue-collar,divorced,primary,no,5117.0,yes,no,unknown,123.0,5339.0,no
3693,38,self-employed,married,Graduate,no,5846.0,no,no,cellphone,253.0,6150.0,no
3694,44,management,married,secondary,yes,5000.0,yes,no,cellphone,96.0,5070.0,no
3695,31,management,married,Graduate,no,6331.0,no,no,cellphone,297.0,7010.0,yes
3696,31,services,single,secondary,no,5031.0,yes,yes,unknown,501.0,5890.0,no
3697,57,admin.,divorced,primary,no,5179.0,yes,no,cellphone,67.0,5389.0,no
3698,37,blue-collar,married,primary,no,5543.0,yes,no,unknown,281.0,5555.0,no
3699,50,blue-collar,married,secondary,no,5253.0,yes,yes,cellphone,475.0,6069.0,no
3700,60,retired,married,primary,no,76188.0,no,no,cellphone,205.0,76233.0,no
3701,51,management,married,Graduate,no,10108.0,yes,no,cellphone,272.0,11099.0,no
3702,48,blue-collar,married,secondary,no,6738.0,yes,no,cellphone,349.0,6976.0,no
3703,42,blue-collar,married,primary,no,4903.0,yes,no,cellphone,216.0,4926.0,no
3704,36,blue-collar,married,secondary,no,5199.0,yes,no,cellphone,183.0,5599.0,no
3705,43,management,married,Graduate,no,5489.0,yes,no,cellphone,130.0,5628.0,no
3706,31,admin.,married,primary,no,5355.0,yes,yes,unknown,61.0,5853.0,no
3707,49,technician,single,secondary,no,4903.0,yes,no,unknown,92.0,5320.0,no
3708,35,management,divorced,Graduate,no,5473.0,no,yes,cellphone,37.0,6443.0,no
3709,44,entrepreneur,married,secondary,no,11649.0,yes,no,cellphone,354.0,12293.0,no
3710,34,self-employed,married,Graduate,no,5263.0,no,no,cellphone,203.0,5531.0,no
3711,46,blue-collar,married,secondary,no,5781.0,no,no,unknown,152.0,6625.0,no
3712,49,blue-collar,married,primary,no,6032.0,yes,no,unknown,41.0,6781.0,no
3713,32,blue-collar,married,secondary,no,5119.0,no,no,cellphone,20.0,5229.0,no
3714,35,management,divorced,Graduate,no,5434.0,yes,no,cellphone,277.0,5463.0,no
3715,51,admin.,married,secondary,no,7967.0,no,no,unknown,83.0,8524.0,no
3716,57,retired,divorced,secondary,no,4669.0,yes,no,unknown,531.0,5502.0,no
3717,59,management,married,Graduate,no,6585.0,no,no,telephone,91.0,6693.0,no
3718,40,services,divorced,unknown,no,9384.0,yes,no,unknown,315.0,9394.0,no
3719,49,management,single,Graduate,no,5588.0,no,no,cellphone,70.0,5936.0,no
3720,51,management,married,secondary,no,8180.0,yes,no,cellphone,384.0,8574.0,no
3721,35,admin.,married,secondary,yes,5000.0,no,yes,unknown,105.0,5538.0,no
3722,29,self-employed,married,secondary,no,4924.0,yes,no,unknown,305.0,5573.0,no
3723,32,services,single,secondary,no,5152.0,yes,no,cellphone,158.0,5661.0,yes
3724,37,housemaid,divorced,secondary,no,6040.0,yes,no,cellphone,199.0,7012.0,no
3725,49,unemployed,married,primary,no,4616.0,yes,no,unknown,25.0,5535.0,no
3726,45,technician,married,unknown,no,5473.0,yes,no,unknown,147.0,6246.0,no
3727,34,technician,single,secondary,no,5475.0,yes,no,cellphone,538.0,5703.0,no
3728,53,technician,married,secondary,no,5000.0,no,no,cellphone,77.0,5835.0,no
3729,42,entrepreneur,married,primary,no,5149.0,no,no,cellphone,94.0,5584.0,no
3730,43,technician,married,secondary,no,8285.0,yes,no,unknown,1721.0,8632.0,yes
3731,52,retired,married,secondary,no,5424.0,no,no,cellphone,143.0,6105.0,no
3732,34,blue-collar,single,secondary,no,5079.0,no,yes,cellphone,104.0,5944.0,no
3733,34,technician,divorced,Graduate,no,5674.0,yes,no,cellphone,587.0,6598.0,yes
3734,27,services,married,secondary,no,5000.0,yes,no,cellphone,1608.0,5776.0,yes
3735,43,unemployed,married,Graduate,no,5058.0,yes,no,cellphone,48.0,5966.0,no
3736,41,technician,married,Graduate,no,5532.0,yes,no,cellphone,74.0,5580.0,no
3737,72,retired,married,secondary,no,9130.0,no,no,cellphone,427.0,9864.0,no
3738,35,blue-collar,married,primary,no,5422.0,yes,no,cellphone,73.0,6157.0,no
3739,41,management,married,Graduate,no,5437.0,yes,no,unknown,14.0,5480.0,no
3740,36,blue-collar,divorced,primary,no,4692.0,yes,no,cellphone,725.0,5681.0,yes
3741,51,housemaid,married,primary,no,5030.0,yes,no,cellphone,333.0,5634.0,no
3742,37,self-employed,married,Graduate,no,5137.0,no,no,cellphone,244.0,5870.0,no
3743,42,admin.,single,secondary,no,4753.0,yes,yes,telephone,519.0,5192.0,yes
3744,26,admin.,single,secondary,no,5321.0,yes,no,cellphone,242.0,6148.0,no
3745,23,services,single,secondary,no,5250.0,yes,no,cellphone,222.0,6237.0,no
3746,50,management,married,Graduate,no,4530.0,yes,no,cellphone,130.0,4663.0,no
3747,37,blue-collar,married,secondary,no,5140.0,yes,yes,cellphone,490.0,5630.0,no
3748,35,management,married,Graduate,no,7793.0,no,no,cellphone,258.0,8426.0,no
3749,37,management,married,Graduate,no,5410.0,no,no,cellphone,337.0,6063.0,no
3750,79,retired,divorced,unknown,no,7628.0,no,no,telephone,220.0,7914.0,no
3751,39,technician,married,secondary,no,5116.0,no,no,cellphone,79.0,5711.0,no
3752,47,services,married,secondary,no,5000.0,yes,no,telephone,250.0,5775.0,no
3753,44,blue-collar,married,secondary,no,5878.0,yes,no,cellphone,130.0,6284.0,no
3754,36,management,single,Graduate,no,7944.0,no,no,cellphone,882.0,8196.0,yes
3755,33,blue-collar,single,secondary,no,8975.0,yes,yes,cellphone,515.0,9479.0,no
3756,42,services,married,secondary,no,5096.0,yes,no,cellphone,238.0,5381.0,no
3757,35,technician,single,Graduate,no,7288.0,no,no,telephone,32.0,8078.0,no
3758,31,blue-collar,married,secondary,no,5472.0,yes,no,unknown,907.0,5965.0,no
3759,58,services,married,primary,no,5065.0,no,no,unknown,162.0,5278.0,no
3760,46,management,married,Graduate,no,5000.0,no,no,unknown,70.0,5057.0,no
3761,41,admin.,single,secondary,no,5400.0,yes,no,unknown,99.0,5967.0,no
3762,58,technician,married,secondary,no,12495.0,yes,no,unknown,325.0,13417.0,no
3763,33,blue-collar,married,secondary,no,5137.0,no,yes,cellphone,305.0,5688.0,no
3764,31,unemployed,married,secondary,no,5024.0,yes,no,cellphone,631.0,5301.0,no
3765,55,technician,divorced,secondary,no,8450.0,no,no,cellphone,169.0,8605.0,yes
3766,38,technician,single,secondary,no,5311.0,yes,no,cellphone,61.0,6277.0,no
3767,55,housemaid,married,secondary,no,5139.0,no,no,cellphone,256.0,5737.0,no
3768,47,management,single,Graduate,no,5000.0,no,no,unknown,58.0,5810.0,no
3769,51,housemaid,married,primary,no,5492.0,yes,no,unknown,142.0,6137.0,no
3770,46,management,single,Graduate,no,5334.0,yes,no,telephone,36.0,5749.0,no
3771,61,management,married,Graduate,no,5997.0,no,no,cellphone,106.0,6044.0,yes
3772,47,management,single,Graduate,no,5440.0,no,no,cellphone,71.0,6418.0,no
3773,34,technician,married,secondary,no,5047.0,no,no,cellphone,132.0,5383.0,no
3774,34,blue-collar,married,secondary,no,6298.0,yes,no,unknown,120.0,6755.0,no
3775,41,management,divorced,Graduate,no,8355.0,no,no,cellphone,181.0,9287.0,no
3776,36,blue-collar,divorced,secondary,no,4989.0,no,no,unknown,152.0,5845.0,no
3777,26,blue-collar,single,secondary,no,5396.0,yes,no,unknown,302.0,6364.0,no
3778,35,management,married,Graduate,no,5008.0,no,no,cellphone,93.0,5977.0,yes
3779,36,blue-collar,married,secondary,no,6409.0,no,no,unknown,235.0,7281.0,no
3780,26,management,single,Graduate,no,5170.0,no,no,cellphone,129.0,5296.0,yes
3781,58,management,married,primary,no,7769.0,yes,no,cellphone,94.0,8323.0,no
3782,50,blue-collar,married,secondary,no,7320.0,yes,no,cellphone,310.0,7882.0,no
3783,61,retired,married,secondary,no,5076.0,yes,no,cellphone,195.0,5200.0,no
3784,28,technician,single,secondary,no,7034.0,yes,no,unknown,196.0,7135.0,no
3785,49,blue-collar,single,primary,no,8018.0,yes,no,unknown,93.0,8824.0,no
3786,74,retired,married,secondary,no,5921.0,no,no,telephone,394.0,5955.0,yes
3787,53,blue-collar,married,secondary,no,5483.0,yes,no,cellphone,288.0,5742.0,no
3788,46,self-employed,married,secondary,no,5390.0,yes,no,cellphone,208.0,5935.0,no
3789,47,management,married,Graduate,no,5000.0,no,no,cellphone,508.0,5402.0,yes
3790,42,blue-collar,single,primary,no,5092.0,no,no,cellphone,86.0,5286.0,no
3791,56,services,married,secondary,no,27196.0,yes,no,cellphone,189.0,27969.0,no
3792,42,technician,married,secondary,no,5002.0,no,no,unknown,249.0,5769.0,no
3793,49,housemaid,married,primary,no,5249.0,yes,no,cellphone,450.0,5415.0,no
3794,43,unemployed,single,unknown,no,8274.0,yes,no,cellphone,680.0,8557.0,no
3795,39,services,married,secondary,no,10731.0,yes,no,unknown,175.0,11053.0,no
3796,66,retired,married,primary,no,5206.0,no,no,cellphone,479.0,6004.0,yes
3797,30,technician,single,Graduate,no,7325.0,no,no,cellphone,270.0,7372.0,no
3798,38,management,single,Graduate,no,5000.0,no,no,cellphone,164.0,5515.0,no
3799,31,blue-collar,married,secondary,no,6664.0,yes,no,cellphone,158.0,7158.0,no
3800,32,technician,married,secondary,no,8333.0,no,no,cellphone,50.0,8530.0,no
3801,48,technician,married,secondary,no,12020.0,no,no,cellphone,80.0,12660.0,no
3802,34,admin.,married,Graduate,no,5037.0,no,no,cellphone,45.0,5150.0,no
3803,28,student,single,secondary,no,5028.0,no,no,cellphone,220.0,5762.0,no
3804,40,admin.,single,secondary,no,6670.0,yes,no,unknown,161.0,7526.0,no
3805,36,entrepreneur,married,secondary,no,5134.0,no,no,unknown,98.0,5785.0,no
3806,52,retired,married,secondary,no,5603.0,no,yes,unknown,79.0,5982.0,no
3807,46,admin.,married,primary,no,5276.0,yes,yes,unknown,157.0,5714.0,no
3808,25,technician,single,secondary,no,7157.0,yes,no,cellphone,339.0,7335.0,no
3809,52,blue-collar,married,secondary,no,5161.0,yes,no,unknown,274.0,5731.0,no
3810,40,blue-collar,married,primary,no,8658.0,yes,no,unknown,977.0,8745.0,no
3811,26,management,divorced,Graduate,yes,4598.0,no,yes,unknown,127.0,5447.0,no
3812,26,blue-collar,single,primary,no,8342.0,yes,no,unknown,329.0,8615.0,no
3813,35,self-employed,single,secondary,no,6732.0,no,no,telephone,1441.0,7159.0,no
3814,40,admin.,single,secondary,no,5263.0,yes,no,unknown,231.0,5350.0,no
3815,31,management,married,Graduate,no,5623.0,yes,no,cellphone,96.0,5652.0,no
3816,32,admin.,married,secondary,no,8540.0,yes,no,cellphone,213.0,9285.0,no
3817,33,admin.,married,secondary,no,5095.0,yes,no,cellphone,335.0,5824.0,yes
3818,53,services,divorced,secondary,no,5765.0,yes,no,cellphone,959.0,6108.0,yes
3819,46,technician,divorced,secondary,no,4176.0,yes,no,cellphone,429.0,4260.0,yes
3820,28,management,single,Graduate,no,10549.0,no,no,cellphone,383.0,11335.0,no
3821,31,blue-collar,married,secondary,no,5191.0,yes,no,unknown,40.0,6076.0,no
3822,44,blue-collar,married,primary,no,5420.0,yes,no,unknown,110.0,6039.0,no
3823,35,admin.,married,secondary,no,5000.0,no,no,unknown,326.0,5639.0,no
3824,50,technician,divorced,unknown,no,7706.0,yes,no,unknown,179.0,8292.0,no
3825,32,technician,married,secondary,yes,5004.0,yes,yes,cellphone,132.0,5031.0,no
3826,51,admin.,married,secondary,no,5423.0,yes,yes,cellphone,95.0,5687.0,no
3827,51,management,married,Graduate,no,4108.0,yes,yes,cellphone,248.0,4937.0,no
3828,31,blue-collar,married,unknown,no,4880.0,yes,no,cellphone,100.0,5795.0,no
3829,41,admin.,divorced,secondary,no,4635.0,yes,no,unknown,226.0,4794.0,no
3830,57,technician,married,Graduate,no,32069.0,no,yes,unknown,174.0,32770.0,no
3831,34,management,single,Graduate,no,13038.0,yes,no,cellphone,29.0,13781.0,no
3832,47,technician,married,secondary,no,4062.0,yes,no,unknown,176.0,4417.0,no
3833,47,admin.,divorced,secondary,no,6139.0,yes,no,cellphone,106.0,6984.0,no
3834,36,self-employed,married,secondary,no,5189.0,yes,no,cellphone,136.0,6030.0,no
3835,29,housemaid,single,Graduate,no,5019.0,no,no,cellphone,110.0,5792.0,yes
3836,39,technician,married,secondary,no,8663.0,no,no,cellphone,230.0,9112.0,no
3837,53,blue-collar,single,unknown,no,5000.0,no,no,unknown,140.0,5291.0,no
3838,47,blue-collar,married,secondary,yes,4386.0,yes,no,unknown,118.0,5155.0,no
3839,51,technician,divorced,secondary,no,7323.0,yes,yes,cellphone,151.0,7976.0,no
3840,48,blue-collar,married,secondary,no,5425.0,yes,no,telephone,693.0,6041.0,no
3841,32,technician,married,secondary,no,10122.0,no,no,cellphone,31.0,10209.0,no
3842,36,management,divorced,Graduate,no,5608.0,no,no,cellphone,125.0,6131.0,no
3843,50,unknown,married,primary,no,5341.0,yes,yes,cellphone,670.0,5506.0,yes
3844,39,admin.,married,secondary,no,5607.0,yes,no,cellphone,454.0,6104.0,yes
3845,31,blue-collar,married,secondary,no,6495.0,yes,yes,unknown,159.0,7402.0,no
3846,49,admin.,married,secondary,no,5381.0,no,no,cellphone,504.0,5990.0,no
3847,33,unemployed,divorced,secondary,no,5385.0,no,no,telephone,29.0,5521.0,no
3848,26,management,single,Graduate,no,6274.0,yes,no,cellphone,190.0,6737.0,no
3849,27,blue-collar,married,secondary,no,5362.0,yes,no,unknown,332.0,5383.0,no
3850,51,blue-collar,married,primary,no,5377.0,yes,no,telephone,143.0,5753.0,no
3851,26,admin.,single,secondary,no,5802.0,no,no,cellphone,77.0,5867.0,no
3852,45,admin.,married,secondary,no,5194.0,no,no,cellphone,517.0,5385.0,no
3853,54,technician,married,secondary,no,4685.0,no,yes,cellphone,2029.0,4878.0,yes
3854,49,technician,married,Graduate,no,6843.0,yes,no,cellphone,269.0,7464.0,no
3855,47,technician,married,secondary,no,4991.0,no,no,cellphone,457.0,5424.0,no
3856,42,housemaid,married,primary,no,5083.0,no,yes,cellphone,184.0,5343.0,no
3857,50,entrepreneur,married,Graduate,no,5433.0,yes,no,cellphone,47.0,5780.0,no
3858,37,admin.,married,secondary,no,4893.0,yes,no,unknown,158.0,5073.0,no
3859,54,blue-collar,married,primary,no,9503.0,no,no,telephone,168.0,9977.0,no
3860,40,services,married,secondary,no,5051.0,yes,no,cellphone,50.0,5999.0,no
3861,50,services,married,secondary,no,5961.0,no,yes,cellphone,757.0,6828.0,no
3862,57,retired,married,secondary,no,5049.0,yes,yes,cellphone,93.0,5231.0,no
3863,33,technician,married,secondary,no,8470.0,no,no,cellphone,285.0,8798.0,no
3864,49,technician,married,secondary,no,4853.0,yes,no,cellphone,390.0,5328.0,no
3865,35,services,married,secondary,no,5000.0,yes,no,cellphone,146.0,5488.0,no
3866,28,blue-collar,single,secondary,no,5000.0,yes,no,unknown,386.0,5165.0,no
3867,58,management,married,Graduate,no,5172.0,no,no,cellphone,145.0,5796.0,no
3868,31,admin.,single,secondary,no,4593.0,no,yes,cellphone,230.0,5313.0,no
3869,36,management,divorced,Graduate,no,5649.0,no,no,cellphone,237.0,6324.0,no
3870,49,blue-collar,single,primary,no,6040.0,no,no,cellphone,474.0,6380.0,no
3871,30,unemployed,married,secondary,no,5142.0,yes,no,unknown,350.0,6059.0,no
3872,29,services,single,secondary,no,5209.0,yes,no,cellphone,487.0,5516.0,no
3873,50,management,married,unknown,no,8304.0,no,no,unknown,1009.0,9243.0,no
3874,26,student,single,Graduate,no,5294.0,no,no,cellphone,87.0,5584.0,yes
3875,27,housemaid,married,secondary,no,9848.0,yes,yes,telephone,82.0,10564.0,no
3876,32,blue-collar,single,secondary,no,6670.0,yes,no,cellphone,183.0,6951.0,no
